Firefighter,657,2016-12-16 17:26:27,2016-12-16 17:26:27,0
First-Line Supervisor of Building and Grounds Clea,658,2016-12-16 17:26:28,2016-12-16 17:26:28,0
First-Line Supervisor of Construction Trades and E,659,2016-12-16 17:26:29,2016-12-16 17:26:29,0
First-Line Supervisor of Correctional Officer,660,2016-12-16 17:26:30,2016-12-16 17:26:30,0
"First-Line Supervisor of Farming, Fishing and Fore",661,2016-12-16 17:26:30,2016-12-16 17:26:30,0
First-Line Supervisor of Fire Fighting and Prevent,662,2016-12-16 17:26:31,2016-12-16 17:26:31,0
First-Line Supervisor of Food Preparation and Serv,663,2016-12-16 17:26:32,2016-12-16 17:26:32,0
First-Line Supervisor of Gaming Worker,664,2016-12-16 17:26:33,2016-12-16 17:26:33,0
"First-Line Supervisor of Helper, Laborer and Mater",665,2016-12-16 17:26:34,2016-12-16 17:26:34,0
First-Line Supervisor of Housekeeping and Janitori,666,2016-12-16 17:26:35,2016-12-16 17:26:35,0
"First-Line Supervisor of Landscaping, Lawn Service",667,2016-12-16 17:26:35,2016-12-16 17:26:35,0
First-Line Supervisor of Law Enforcement Worker,668,2016-12-16 17:26:36,2016-12-16 17:26:36,0
"First-Line Supervisor of Mechanic, Installer and R",669,2016-12-16 17:26:37,2016-12-16 17:26:37,0
First-Line Supervisor of Non-Retail Sales Worker,670,2016-12-16 17:26:38,2016-12-16 17:26:38,0
First-Line Supervisor of Office and Administrative,671,2016-12-16 17:26:39,2016-12-16 17:26:39,0
First-Line Supervisor of personal Service Worker,672,2016-12-16 17:26:40,2016-12-16 17:26:40,0
First-Line Supervisor of Police and Detectives,673,2016-12-16 17:26:41,2016-12-16 17:26:41,0
First-Line Supervisor of Production and Operating ,674,2016-12-16 17:26:41,2016-12-16 17:26:41,0
First-Line Supervisor of Protective Service Worker,675,2016-12-16 17:26:42,2016-12-16 17:26:42,0
First-Line Supervisor of Retail Sales Worker,676,2016-12-16 17:26:46,2016-12-16 17:26:46,0
First-Line Supervisor of Sales Worker,677,2016-12-16 17:26:47,2016-12-16 17:26:47,0
First-Line Supervisor of Transportation and Materi,678,2016-12-16 17:26:48,2016-12-16 17:26:48,0
Fish and Game Warden,679,2016-12-16 17:26:49,2016-12-16 17:26:49,0
Fish Hatchery Specialist,680,2016-12-16 17:26:50,2016-12-16 17:26:50,0
Fisher and Related Fishing Worker,681,2016-12-16 17:26:51,2016-12-16 17:26:51,0
Fishery Worker Supervisor,682,2016-12-16 17:26:51,2016-12-16 17:26:51,0
Fishing and Hunting Worker,683,2016-12-16 17:26:52,2016-12-16 17:26:52,0
Fitness Trainer,684,2016-12-16 17:26:53,2016-12-16 17:26:53,0
Fitness Trainer and Aerobics Instructor,685,2016-12-16 17:26:54,2016-12-16 17:26:54,0
Flight Attendant,686,2016-12-16 17:26:55,2016-12-16 17:26:55,0
Flight Engineer,687,2016-12-16 17:26:56,2016-12-16 17:26:56,0
"Floor Layer, Except Carpet, Wood and Hard Tiles",688,2016-12-16 17:26:56,2016-12-16 17:26:56,0
Floor Sander and Finisher,689,2016-12-16 17:26:57,2016-12-16 17:26:57,0
Floral Designer,690,2016-12-16 17:26:58,2016-12-16 17:26:58,0
Food and Drug Inspector,691,2016-12-16 17:26:59,2016-12-16 17:26:59,0
Food and Beverage Serving Worker,692,2016-12-16 17:27:00,2016-12-16 17:27:00,0
"Food and Tobacco Roasting, Baking and Drying Machi",693,2016-12-16 17:27:01,2016-12-16 17:27:01,0
Food Batch maker,694,2016-12-16 17:27:01,2016-12-16 17:27:01,0
Food Cooking Machine Operator and Tender,695,2016-12-16 17:27:02,2016-12-16 17:27:02,0
Food Preparation and Serving Related Occupation,696,2016-12-16 17:27:03,2016-12-16 17:27:03,0
"Food Preparation and Serving Related Worker, All O",697,2016-12-16 17:27:04,2016-12-16 17:27:04,0
Food Preparation Worker,698,2016-12-16 17:27:05,2016-12-16 17:27:05,0
Food Processing Worker,699,2016-12-16 17:27:05,2016-12-16 17:27:05,0
"Food Processing Worker, All Other",700,2016-12-16 17:27:06,2016-12-16 17:27:06,0
Food Science Technician,701,2016-12-16 17:27:07,2016-12-16 17:27:07,0
Food Scientist and Technologist,702,2016-12-16 17:27:08,2016-12-16 17:27:08,0
"Food Server, Nonrestaurant",703,2016-12-16 17:27:09,2016-12-16 17:27:09,0
Food Service Manager,704,2016-12-16 17:27:10,2016-12-16 17:27:10,0
Food Technologist,705,2016-12-16 17:27:10,2016-12-16 17:27:10,0
Foreign Exchange Trader,706,2016-12-16 17:27:11,2016-12-16 17:27:11,0
"Foreign Language and Literature Teacher, Postsecon",707,2016-12-16 17:27:12,2016-12-16 17:27:12,0
Foreign Language Interpreter,708,2016-12-16 17:27:13,2016-12-16 17:27:13,0
Foreign Language Teacher,709,2016-12-16 17:27:14,2016-12-16 17:27:14,0
Foreign Language Translator,710,2016-12-16 17:27:15,2016-12-16 17:27:15,0
Foreign Service Officer,711,2016-12-16 17:27:15,2016-12-16 17:27:15,0
Foreign Service Peacekeeping Specialist,712,2016-12-16 17:27:16,2016-12-16 17:27:16,0
Foreign Student Adviser,713,2016-12-16 17:27:17,2016-12-16 17:27:17,0
Forensic Science Technician,714,2016-12-16 17:27:18,2016-12-16 17:27:18,0
Forensics Psychologist,715,2016-12-16 17:27:19,2016-12-16 17:27:19,0
Forest and Conservation Technician,716,2016-12-16 17:27:19,2016-12-16 17:27:19,0
Forest and Conservation Worker,717,2016-12-16 17:27:20,2016-12-16 17:27:20,0
Forest Engineer,718,2016-12-16 17:27:21,2016-12-16 17:27:21,0
Forest Fire Inspector,719,2016-12-16 17:27:22,2016-12-16 17:27:22,0
Forest Fire Inspector and Prevention Specialist,720,2016-12-16 17:27:23,2016-12-16 17:27:23,0
Forest Fire Prevention Supervisor,721,2016-12-16 17:27:23,2016-12-16 17:27:23,0
"Forest, Conservation and Logging Worker",722,2016-12-16 17:27:24,2016-12-16 17:27:24,0
Forester,723,2016-12-16 17:27:25,2016-12-16 17:27:25,0
Forestry and Conservation Professor,724,2016-12-16 17:27:26,2016-12-16 17:27:26,0
"Forestry and Conservation Science Teacher, Postsec",725,2016-12-16 17:27:27,2016-12-16 17:27:27,0
Forging Machine Operator,726,2016-12-16 17:27:28,2016-12-16 17:27:28,0
"Forging Machine Setter, Operator and Tender, Metal",727,2016-12-16 17:27:28,2016-12-16 17:27:28,0
Forklift and Industrial Truck Operator,728,2016-12-16 17:27:29,2016-12-16 17:27:29,0
"Forming Machine Setter, Operator and Tender, Metal",729,2016-12-16 17:27:30,2016-12-16 17:27:30,0
Foundry Mold and Coremaker,730,2016-12-16 17:27:31,2016-12-16 17:27:31,0
Fraud Investigator,731,2016-12-16 17:27:32,2016-12-16 17:27:32,0
Freight and Stock Handler,732,2016-12-16 17:27:32,2016-12-16 17:27:32,0
Fund Raiser,733,2016-12-16 17:27:33,2016-12-16 17:27:33,0
Fundraiser,734,2016-12-16 17:27:34,2016-12-16 17:27:34,0
Funds Development Administrator,735,2016-12-16 17:27:35,2016-12-16 17:27:35,0
Funeral Attendant,736,2016-12-16 17:27:36,2016-12-16 17:27:36,0
Funeral Director,737,2016-12-16 17:27:36,2016-12-16 17:27:36,0
Funeral Service Manager,738,2016-12-16 17:27:37,2016-12-16 17:27:37,0
Funeral Service Worker,739,2016-12-16 17:27:38,2016-12-16 17:27:38,0
"Furnace, Kiln, Oven, Drier and Kettle Operator and",740,2016-12-16 17:27:39,2016-12-16 17:27:39,0
Furniture Designer,741,2016-12-16 17:27:40,2016-12-16 17:27:40,0
Furniture Finisher,742,2016-12-16 17:27:40,2016-12-16 17:27:40,0
Game Runner,743,2016-12-16 17:27:41,2016-12-16 17:27:41,0
Gaming and Sports Book Writer and Runner,744,2016-12-16 17:27:42,2016-12-16 17:27:42,0
Gaming Cage Worker,745,2016-12-16 17:27:43,2016-12-16 17:27:43,0
Gaming Change person and Booth Cashier,746,2016-12-16 17:27:44,2016-12-16 17:27:44,0
Gaming Dealer,747,2016-12-16 17:27:44,2016-12-16 17:27:44,0
Gaming Manager,748,2016-12-16 17:27:45,2016-12-16 17:27:45,0
"Gaming Service Worker, All Other",749,2016-12-16 17:27:46,2016-12-16 17:27:46,0
Gaming Services Worker,750,2016-12-16 17:27:47,2016-12-16 17:27:47,0
Gaming Supervisor,751,2016-12-16 17:27:48,2016-12-16 17:27:48,0
Gaming Surveillance Officer and Gaming Investigato,752,2016-12-16 17:27:48,2016-12-16 17:27:48,0
Gas Compressor and Gas Pumping Station Operator,753,2016-12-16 17:27:49,2016-12-16 17:27:49,0
Gas Plant Operator,754,2016-12-16 17:27:50,2016-12-16 17:27:50,0
General and Operations Manager,755,2016-12-16 17:27:51,2016-12-16 17:27:51,0
General Farmworker,756,2016-12-16 17:27:52,2016-12-16 17:27:52,0
General Internist (MD),757,2016-12-16 17:27:52,2016-12-16 17:27:52,0
Genetic Counselor,758,2016-12-16 17:27:53,2016-12-16 17:27:53,0
Geographer,759,2016-12-16 17:27:54,2016-12-16 17:27:54,0
Geography Professor,760,2016-12-16 17:27:55,2016-12-16 17:27:55,0
"Geography Teacher, Postsecondary",761,2016-12-16 17:27:56,2016-12-16 17:27:56,0
Geological and Petroleum Technician,762,2016-12-16 17:27:56,2016-12-16 17:27:56,0
Geological Data Technician,763,2016-12-16 17:27:57,2016-12-16 17:27:57,0
Geological Technician (Drafter),764,2016-12-16 17:27:58,2016-12-16 17:27:58,0
"Geoscientist, Except Hydrologist and Geographer",765,2016-12-16 17:27:59,2016-12-16 17:27:59,0
Glass Blower,766,2016-12-16 17:28:00,2016-12-16 17:28:00,0
Glazier,767,2016-12-16 17:28:01,2016-12-16 17:28:01,0
Gluing Machine Operator,768,2016-12-16 17:28:01,2016-12-16 17:28:01,0
Golf Course Superintendent,769,2016-12-16 17:28:02,2016-12-16 17:28:02,0
Government Budget Analyst,770,2016-12-16 17:28:03,2016-12-16 17:28:03,0
Government Property Inspector,771,2016-12-16 17:28:04,2016-12-16 17:28:04,0
Government Service Executives,772,2016-12-16 17:28:05,2016-12-16 17:28:05,0
"Grader and Sorter, Agricultural Products",773,2016-12-16 17:28:05,2016-12-16 17:28:05,0
Graduate Teaching Assistant,774,2016-12-16 17:28:06,2016-12-16 17:28:06,0
Graphic Designer,775,2016-12-16 17:28:07,2016-12-16 17:28:07,0
Greenhouse and Nursery Manager,776,2016-12-16 17:28:08,2016-12-16 17:28:08,0
"Grinding and Polishing Worker, Hand",777,2016-12-16 17:28:09,2016-12-16 17:28:09,0
"Grinding, Lapping, Polishing and Buffing Machine T",778,2016-12-16 17:28:09,2016-12-16 17:28:09,0
Grounds Maintenance Worker,779,2016-12-16 17:28:10,2016-12-16 17:28:10,0
"Grounds Maintenance Worker, All Other",780,2016-12-16 17:28:11,2016-12-16 17:28:11,0
Gynecologist (MD),781,2016-12-16 17:28:12,2016-12-16 17:28:12,0
"Hairdresser, Hairstylist and Cosmetologist",782,2016-12-16 17:28:13,2016-12-16 17:28:13,0
Hand and Portable Tool Mechanic,783,2016-12-16 17:28:13,2016-12-16 17:28:13,0
Hand Sewer,784,2016-12-16 17:28:14,2016-12-16 17:28:14,0
Harbor Master,785,2016-12-16 17:28:15,2016-12-16 17:28:15,0
"Harbor, Lake and Waterways Police",786,2016-12-16 17:28:16,2016-12-16 17:28:16,0
Hardwood Floor Finisher,787,2016-12-16 17:28:17,2016-12-16 17:28:17,0
Hazardous Material Removal Worker,788,2016-12-16 17:28:17,2016-12-16 17:28:17,0
Hazardous Waste Management Analyst,789,2016-12-16 17:28:18,2016-12-16 17:28:18,0
"Health and Safety Engineer, Except Mining Safety E",790,2016-12-16 17:28:19,2016-12-16 17:28:19,0
Health Care Facilities Inspector,791,2016-12-16 17:28:20,2016-12-16 17:28:20,0
Health Case Manager,792,2016-12-16 17:28:21,2016-12-16 17:28:21,0
Health Diagnosing and Treating Practitioner,793,2016-12-16 17:28:21,2016-12-16 17:28:21,0
"Health Diagnosing and Treating Practitioner, All O",794,2016-12-16 17:28:22,2016-12-16 17:28:22,0
Health Educator,795,2016-12-16 17:28:23,2016-12-16 17:28:23,0
Health Practitioner Support Technologist and Techn,796,2016-12-16 17:28:24,2016-12-16 17:28:24,0
Health Psychologist,797,2016-12-16 17:28:25,2016-12-16 17:28:25,0
"Health Specialties Teacher, Postsecondary",798,2016-12-16 17:28:25,2016-12-16 17:28:25,0
"Health Teacher, Postsecondary",799,2016-12-16 17:28:26,2016-12-16 17:28:26,0
Health Technologist and Technician,800,2016-12-16 17:28:27,2016-12-16 17:28:27,0
"Health Technologist and Technician, All Other",801,2016-12-16 17:28:28,2016-12-16 17:28:28,0
Healthcare Practitioner and Technical Occupation,802,2016-12-16 17:28:29,2016-12-16 17:28:29,0
"Healthcare Practitioner and Technical Worker, All ",803,2016-12-16 17:28:29,2016-12-16 17:28:29,0
Healthcare Social Worker,804,2016-12-16 17:28:30,2016-12-16 17:28:30,0
Healthcare Support Occupation,805,2016-12-16 17:28:31,2016-12-16 17:28:31,0
"Healthcare Support Worker, All Other",806,2016-12-16 17:28:32,2016-12-16 17:28:32,0
Hearing Aid Specialist,807,2016-12-16 17:28:33,2016-12-16 17:28:33,0
Hearing Officer,808,2016-12-16 17:28:34,2016-12-16 17:28:34,0
"Heat Treating Equipment Setter, Operator and Tende",809,2016-12-16 17:28:34,2016-12-16 17:28:34,0
"Heating, A/C, Refrigeration Technician",810,2016-12-16 17:28:35,2016-12-16 17:28:35,0
"Heating, Air Conditioning and Refrigeration Mechan",811,2016-12-16 17:28:36,2016-12-16 17:28:36,0
Heavy and Tractor-Trailer Truck Driver,812,2016-12-16 17:28:37,2016-12-16 17:28:37,0
Heavy Equipment Mechanic,813,2016-12-16 17:28:38,2016-12-16 17:28:38,0
Heavy Vehicle and Mobile Equipment Service Technic,814,2016-12-16 17:28:38,2016-12-16 17:28:38,0
"Helper--Brick mason, Block mason, Stonemason and T",815,2016-12-16 17:28:39,2016-12-16 17:28:39,0
Helper--Carpenter,816,2016-12-16 17:28:40,2016-12-16 17:28:40,0
Helper--Electrician,817,2016-12-16 17:28:41,2016-12-16 17:28:41,0
Helper--Extraction Worker,818,2016-12-16 17:28:42,2016-12-16 17:28:42,0
"Helper--Installation, Maintenance and Repair Worke",819,2016-12-16 17:28:42,2016-12-16 17:28:42,0
"Helper--Painter, Paperhanger, Plasterer and Stucco",820,2016-12-16 17:28:43,2016-12-16 17:28:43,0
"Helper--Pipelayer, Plumber, Pipefitter and Steamfi",821,2016-12-16 17:28:44,2016-12-16 17:28:44,0
Helper--Production Worker,822,2016-12-16 17:28:45,2016-12-16 17:28:45,0
Helper--Roofer,823,2016-12-16 17:28:46,2016-12-16 17:28:46,0
"Helper, Construction Trades",824,2016-12-16 17:28:47,2016-12-16 17:28:47,0
"Helper, Construction Trades, All Other",825,2016-12-16 17:28:47,2016-12-16 17:28:47,0
High School Administrator,826,2016-12-16 17:28:48,2016-12-16 17:28:48,0
High School Guidance Counselor,827,2016-12-16 17:28:49,2016-12-16 17:28:49,0
High School Teacher,828,2016-12-16 17:28:50,2016-12-16 17:28:50,0
Highway Maintenance Worker,829,2016-12-16 17:28:51,2016-12-16 17:28:51,0
Highway Patrol Pilot,830,2016-12-16 17:28:51,2016-12-16 17:28:51,0
Historian,831,2016-12-16 17:28:52,2016-12-16 17:28:52,0
Historic Site Administrator,832,2016-12-16 17:28:53,2016-12-16 17:28:53,0
Historical Archivist,833,2016-12-16 17:28:54,2016-12-16 17:28:54,0
History Professor,834,2016-12-16 17:28:55,2016-12-16 17:28:55,0
"History Teacher, Postsecondary",835,2016-12-16 17:28:55,2016-12-16 17:28:55,0
Hoist and Winch Operator,836,2016-12-16 17:28:56,2016-12-16 17:28:56,0
Home Appliance Installer,837,2016-12-16 17:28:57,2016-12-16 17:28:57,0
Home Appliance Repairer,838,2016-12-16 17:28:58,2016-12-16 17:28:58,0
Home Economics Teacher,839,2016-12-16 17:28:59,2016-12-16 17:28:59,0
"Home Economics Teacher, Postsecondary",840,2016-12-16 17:29:00,2016-12-16 17:29:00,0
Home Economist,841,2016-12-16 17:29:00,2016-12-16 17:29:00,0
Home Entertainment System Installer,842,2016-12-16 17:29:01,2016-12-16 17:29:01,0
Home Health Aide,843,2016-12-16 17:29:02,2016-12-16 17:29:02,0
Home Health Aides,844,2016-12-16 17:29:03,2016-12-16 17:29:03,0
Home Health Technician,845,2016-12-16 17:29:04,2016-12-16 17:29:04,0
Horticultural Worker Supervisor,846,2016-12-16 17:29:05,2016-12-16 17:29:05,0
Horticulture Therapist,847,2016-12-16 17:29:05,2016-12-16 17:29:05,0
Horticulturist (Vineyard),848,2016-12-16 17:29:06,2016-12-16 17:29:06,0
Hospital Administrator,849,2016-12-16 17:29:07,2016-12-16 17:29:07,0
Hospital Nurse,850,2016-12-16 17:29:08,2016-12-16 17:29:08,0
Hosts and Hostess,851,2016-12-16 17:29:09,2016-12-16 17:29:09,0
"Hosts and Hostess, Restaurant, Lounge and Coffee S",852,2016-12-16 17:29:09,2016-12-16 17:29:09,0
Hotel and Motel Desk Clerk,853,2016-12-16 17:29:10,2016-12-16 17:29:10,0
Hotel Convention/Event Coordinator,854,2016-12-16 17:29:11,2016-12-16 17:29:11,0
Hotel Manager,855,2016-12-16 17:29:12,2016-12-16 17:29:12,0
"Hotel, Motel and Resort Desk Clerk",856,2016-12-16 17:29:13,2016-12-16 17:29:13,0
Housekeeping Supervisor,857,2016-12-16 17:29:14,2016-12-16 17:29:14,0
Human Factor Psychologist,858,2016-12-16 17:29:14,2016-12-16 17:29:14,0
"Human Resources Assistant, Except Payroll and Time",859,2016-12-16 17:29:15,2016-12-16 17:29:15,0
Human Resources Management Advisor,860,2016-12-16 17:29:16,2016-12-16 17:29:16,0
Human Resources Management Consultant,861,2016-12-16 17:29:17,2016-12-16 17:29:17,0
Human Resources Manager,862,2016-12-16 17:29:18,2016-12-16 17:29:18,0
Human Resources Specialist,863,2016-12-16 17:29:18,2016-12-16 17:29:18,0
Human Resources Worker,864,2016-12-16 17:29:19,2016-12-16 17:29:19,0
Hydraulic Engineer,865,2016-12-16 17:29:20,2016-12-16 17:29:20,0
Hydrologist,866,2016-12-16 17:29:21,2016-12-16 17:29:21,0
Immigration Inspector,867,2016-12-16 17:29:22,2016-12-16 17:29:22,0
Industrial Air Pollution Analyst,868,2016-12-16 17:29:23,2016-12-16 17:29:23,0
Industrial Arts Teacher,869,2016-12-16 17:29:23,2016-12-16 17:29:23,0
Industrial Designer,870,2016-12-16 17:29:24,2016-12-16 17:29:24,0
Industrial Engineer,871,2016-12-16 17:29:25,2016-12-16 17:29:25,0
Industrial Engineering Technician,872,2016-12-16 17:29:26,2016-12-16 17:29:26,0
"Industrial Engineer, Including Health and Safety",873,2016-12-16 17:29:27,2016-12-16 17:29:27,0
Industrial Health Engineer,874,2016-12-16 17:29:27,2016-12-16 17:29:27,0
Industrial Hygienist,875,2016-12-16 17:29:28,2016-12-16 17:29:28,0
"Industrial Machinery Installation, Repair and Main",876,2016-12-16 17:29:29,2016-12-16 17:29:29,0
Industrial Machinery Mechanic,877,2016-12-16 17:29:30,2016-12-16 17:29:30,0
Industrial Production Manager,878,2016-12-16 17:29:31,2016-12-16 17:29:31,0
Industrial Relations Analyst,879,2016-12-16 17:29:32,2016-12-16 17:29:32,0
Industrial Relations Specialist,880,2016-12-16 17:29:32,2016-12-16 17:29:32,0
Industrial Therapist,881,2016-12-16 17:29:33,2016-12-16 17:29:33,0
Industrial Truck and Tractor Operator,882,2016-12-16 17:29:34,2016-12-16 17:29:34,0
Industrial Waste Inspector,883,2016-12-16 17:29:35,2016-12-16 17:29:35,0
Industrial-Organizational Psychologist,884,2016-12-16 17:29:36,2016-12-16 17:29:36,0
Infantry Officer,885,2016-12-16 17:29:37,2016-12-16 17:29:37,0
Information and Record Clerk,886,2016-12-16 17:29:37,2016-12-16 17:29:37,0
"Information and Record Clerk, All Other",887,2016-12-16 17:29:38,2016-12-16 17:29:38,0
Information Security Analyst,888,2016-12-16 17:29:39,2016-12-16 17:29:39,0
"Inspector, Tester, Sorter, Sampler and Weigher",889,2016-12-16 17:29:40,2016-12-16 17:29:40,0
"Installation, Maintenance and Repair Occupation",890,2016-12-16 17:29:41,2016-12-16 17:29:41,0
"Installation, Maintenance and Repair Worker, All O",891,2016-12-16 17:29:41,2016-12-16 17:29:41,0
Instructional Coordinator,892,2016-12-16 17:29:42,2016-12-16 17:29:42,0
"Instructor, Police-Canine Services",893,2016-12-16 17:29:43,2016-12-16 17:29:43,0
Instrument Technician,894,2016-12-16 17:29:44,2016-12-16 17:29:44,0
Insulation Installer,895,2016-12-16 17:29:45,2016-12-16 17:29:45,0
Insulation Worker,896,2016-12-16 17:29:46,2016-12-16 17:29:46,0
"Insulation Worker, Floor, Ceiling and Wall",897,2016-12-16 17:29:46,2016-12-16 17:29:46,0
"Insulation Worker, Mechanical",898,2016-12-16 17:29:47,2016-12-16 17:29:47,0
Insurance Adjuster,899,2016-12-16 17:29:48,2016-12-16 17:29:48,0
Insurance Agent,900,2016-12-16 17:29:49,2016-12-16 17:29:49,0
Insurance Appraiser (Auto Damage),901,2016-12-16 17:29:50,2016-12-16 17:29:50,0
"Insurance Appraiser, Auto Damage",902,2016-12-16 17:29:50,2016-12-16 17:29:50,0
Insurance Claim Examiner,903,2016-12-16 17:29:51,2016-12-16 17:29:51,0
Insurance Claims Adjuster,904,2016-12-16 17:29:52,2016-12-16 17:29:52,0
Insurance Claims and Policy Processing Clerk,905,2016-12-16 17:29:53,2016-12-16 17:29:53,0
Insurance Claims Clerk,906,2016-12-16 17:29:54,2016-12-16 17:29:54,0
Insurance Estate Planner,907,2016-12-16 17:29:55,2016-12-16 17:29:55,0
Insurance Lawyer,908,2016-12-16 17:29:55,2016-12-16 17:29:55,0
Insurance Policy Processing Clerk,909,2016-12-16 17:29:56,2016-12-16 17:29:56,0
Insurance Sales Agent,910,2016-12-16 17:29:57,2016-12-16 17:29:57,0
Insurance Underwriter,911,2016-12-16 17:29:58,2016-12-16 17:29:58,0
Intelligence Specialist (Government),912,2016-12-16 17:29:59,2016-12-16 17:29:59,0
Interior Designer,913,2016-12-16 17:29:59,2016-12-16 17:29:59,0
Internal Auditor,914,2016-12-16 17:30:00,2016-12-16 17:30:00,0
"Internist, General",915,2016-12-16 17:30:01,2016-12-16 17:30:01,0
Interpreter for the Hearing Impaired,916,2016-12-16 17:30:02,2016-12-16 17:30:02,0
Interpreter and Translator,917,2016-12-16 17:30:03,2016-12-16 17:30:03,0
"Interviewer, Except Eligibility and Loan",918,2016-12-16 17:30:04,2016-12-16 17:30:04,0
Irradiated-Fuel Handler,919,2016-12-16 17:30:04,2016-12-16 17:30:04,0
Irrigation Engineer,920,2016-12-16 17:30:05,2016-12-16 17:30:05,0
IT Administrator (Information Technology),921,2016-12-16 17:30:06,2016-12-16 17:30:06,0
Janitorial Supervisor,922,2016-12-16 17:30:07,2016-12-16 17:30:07,0
"Janitor and Cleaner, Except Maids and Housekeeping",923,2016-12-16 17:30:08,2016-12-16 17:30:08,0
Jeweler and Precious Stone and Metal Worker,924,2016-12-16 17:30:09,2016-12-16 17:30:09,0
Job Analyst,925,2016-12-16 17:30:09,2016-12-16 17:30:09,0
Job Development Specialist,926,2016-12-16 17:30:10,2016-12-16 17:30:10,0
Job Printer (Graphic Arts),927,2016-12-16 17:30:11,2016-12-16 17:30:11,0
"Judges, Magistrate Judges and Magistrate",928,2016-12-16 17:30:12,2016-12-16 17:30:12,0
"Judges, Magistrate and Other Judicial Worker",929,2016-12-16 17:30:13,2016-12-16 17:30:13,0
Judicial Law Clerk,930,2016-12-16 17:30:13,2016-12-16 17:30:13,0
Kindergarten Teacher,931,2016-12-16 17:30:14,2016-12-16 17:30:14,0
"Kindergarten Teacher, Except Special Education",932,2016-12-16 17:30:18,2016-12-16 17:30:18,0
Labor Relations Advisor,933,2016-12-16 17:30:19,2016-12-16 17:30:19,0
Labor Relations Specialist,934,2016-12-16 17:30:22,2016-12-16 17:30:22,0
Laboratory Tester,935,2016-12-16 17:30:23,2016-12-16 17:30:23,0
"Laborer and Freight, Stock and Material Mover, Han",936,2016-12-16 17:30:24,2016-12-16 17:30:24,0
"Laborer and Material Mover, Hand",937,2016-12-16 17:30:24,2016-12-16 17:30:24,0
Land Surveyor,938,2016-12-16 17:30:25,2016-12-16 17:30:25,0
Landscape Architect,939,2016-12-16 17:30:26,2016-12-16 17:30:26,0
Landscape Contractor,940,2016-12-16 17:30:27,2016-12-16 17:30:27,0
Landscaping and Grounds keeping Worker,941,2016-12-16 17:30:28,2016-12-16 17:30:28,0
"Lathe and Turning Machine Tool Setter, Operator an",942,2016-12-16 17:30:28,2016-12-16 17:30:28,0
Lathe Operator,943,2016-12-16 17:30:29,2016-12-16 17:30:29,0
Laundry and Dry-Cleaning Worker,944,2016-12-16 17:30:30,2016-12-16 17:30:30,0
Law Clerk,945,2016-12-16 17:30:31,2016-12-16 17:30:31,0
Law Enforcement Worker,946,2016-12-16 17:30:32,2016-12-16 17:30:32,0
Law Professor,947,2016-12-16 17:30:34,2016-12-16 17:30:34,0
"Law Teacher, Postsecondary",948,2016-12-16 17:30:35,2016-12-16 17:30:35,0
"Law, Criminal Justice and Social Work Teacher, Pos",949,2016-12-16 17:30:36,2016-12-16 17:30:36,0
Lawyer,950,2016-12-16 17:30:37,2016-12-16 17:30:37,0
Lawyer and Judicial Law Clerk,951,2016-12-16 17:30:38,2016-12-16 17:30:38,0
"Lawyer, Judges and Related Worker",952,2016-12-16 17:30:38,2016-12-16 17:30:38,0
"Layout Worker, Metal and Plastic",953,2016-12-16 17:30:39,2016-12-16 17:30:39,0
Legal Assistant,954,2016-12-16 17:30:40,2016-12-16 17:30:40,0
Legal Occupation,955,2016-12-16 17:30:41,2016-12-16 17:30:41,0
Legal Secretaries,956,2016-12-16 17:30:42,2016-12-16 17:30:42,0
Legal Secretary,957,2016-12-16 17:30:42,2016-12-16 17:30:42,0
Legal Support Worker,958,2016-12-16 17:30:43,2016-12-16 17:30:43,0
"Legal Support Worker, All Other",959,2016-12-16 17:30:44,2016-12-16 17:30:44,0
Legislative Assistant,960,2016-12-16 17:30:45,2016-12-16 17:30:45,0
Legislator,961,2016-12-16 17:30:46,2016-12-16 17:30:46,0
Librarian,962,2016-12-16 17:30:47,2016-12-16 17:30:47,0
"Librarian, Curator and Archivist",963,2016-12-16 17:30:47,2016-12-16 17:30:47,0
Library Assistant,964,2016-12-16 17:30:48,2016-12-16 17:30:48,0
"Library Assistant, Clerical",965,2016-12-16 17:30:49,2016-12-16 17:30:49,0
Library Consultant,966,2016-12-16 17:30:50,2016-12-16 17:30:50,0
Library Science Professor,967,2016-12-16 17:30:51,2016-12-16 17:30:51,0
"Library Science Teacher, Postsecondary",968,2016-12-16 17:30:52,2016-12-16 17:30:52,0
Library Technician,969,2016-12-16 17:30:52,2016-12-16 17:30:52,0
License Clerk,970,2016-12-16 17:30:53,2016-12-16 17:30:53,0
Licensed Practical and Licensed Vocational Nurses,971,2016-12-16 17:30:54,2016-12-16 17:30:54,0
Licensed Practical Nurse (LPN),972,2016-12-16 17:30:55,2016-12-16 17:30:55,0
"Life Sciences Teacher, Postsecondary",973,2016-12-16 17:30:56,2016-12-16 17:30:56,0
Life Scientist,974,2016-12-16 17:30:57,2016-12-16 17:30:57,0
"Life Scientist, All Other",975,2016-12-16 17:30:58,2016-12-16 17:30:58,0
"Life, Physical and Social Science Occupation",976,2016-12-16 17:30:58,2016-12-16 17:30:58,0
"Life, Physical and Social Science Technician",977,2016-12-16 17:30:59,2016-12-16 17:30:59,0
"Life, Physical and Social Science Technician, All ",978,2016-12-16 17:31:00,2016-12-16 17:31:00,0
